pdb_id,entity_id
4v54,44
4v54,50
4wc4,1
5jea,4
5jea,8
5jea,5
5jea,6
5jea,2
5k36,10
2izm,2
5npm,2
2izm,1
5k36,2
5wnq,8
5wnq,16
5wnq,20
5wnq,18
5wnq,4
5wnq,19
5wnq,15
5wnq,10
5wnq,14
5wnq,12
5wnq,13
5wnq,6
5wnq,3
4wc4,2
5k36,4
4eya,2
5k36,8
5k36,5
4v9a,41
4v9a,34
4v9a,50
4v9a,29
4v9a,28
4v9a,35
4v9a,33
4v9a,43
4v9a,46
4v9a,48
4v9a,45
4v9a,40
4v9a,1
4v9a,14
4v9a,9
4v9a,15
4v9a,2
4v9a,7
4v9a,5
4v9a,17
4v9a,11
4v9a,6
4v9a,8
4v9a,12
4kzy,33
4kzy,25
4kzy,19
4kzy,27
4kzy,24
4kzy,4
4kzy,3
4kzy,11
4kzy,9
5v8i,2
2aar,1
2g8h,3
2g8h,2
2aar,3
2aar,4
3vyx,2
4kzy,18
4kzy,17
4kzy,36
4kzy,28
4kzy,30
4kzy,21
4kzy,26
4kzy,34
4kzy,5
4kzy,8
4kzy,1
5v8i,1
3bo4,4
3bo4,2
3bo4,3
4kzy,35
4kzy,20
4kzy,23
4kzy,22
4kzy,32
4kzy,31
4kzy,29
4kzy,12
4kzy,14
4kzy,10
4kzy,15
4kzy,6
4kzy,7
4kzy,13
4kzy,2
2g8h,1
3vyx,1
6dp4,3
6dp4,2
3bo4,1
4kzy,16
3mur,2
3mur,1
2aar,2
5jji,1
3ptx,2
3ptx,1
4v54,23
4v54,30
4v54,32
4v54,27
4v54,24
4v54,37
4v54,14
4v54,20
4v54,33
4v54,38
4v54,35
4v54,22
4v54,16
1y1w,6
3gtm,1
1y1w,2
1y1w,1
3cxc,17
4u52,11
4u52,27
3gtm,14
3gtm,12
3gtm,13
3gtm,7
3gtm,9
3gtm,3
1y1w,8
1y1w,7
1y1w,15
3cxc,22
3cxc,8
4u52,22
4u52,24
3gtm,6
3gtm,11
3gtm,4
3gtm,5
3gtm,2
1u63,1
5usa,3
5usa,1
1y1w,3
1y1w,4
4v54,12
4v54,36
4v54,34
4v54,31
4v54,10
4v54,26
4v54,11
4v54,28
3cxc,28
3cxc,6
4u52,80
1y1w,9
5usa,2
1y1w,5
4v7l,57
4v7l,55
4u52,26
4u52,83
4u52,13
4u52,9
4u52,23
4v7l,54
2xpj,2
4u52,82
4v7l,50
3adl,1
3adl,2
4v54,5
5dox,7
5dox,31
5dox,14
5dox,34
5dox,17
1f7y,2
5jji,2
4v54,6
4hos,1
3cxc,15
3cxc,19
3cxc,7
3cxc,10
4u52,4
4u52,19
4u52,84
4v7l,53
4u52,15
4u52,81
4u52,18
1u63,2
3cxc,24
3gtm,8
3gtm,10
1y1w,12
1y1w,14
1y1w,10
1y1w,11
1y1w,13
4v54,25
4v54,7
4v54,2
4v54,9
4v54,15
4v9a,44
4v9a,53
4v9a,52
4v9a,51
4v9a,32
4v9a,49
4v9a,38
4v9a,31
4v9a,19
4v9a,24
4v9a,23
4v9a,21
4v9a,13
4v9a,26
4v54,3
2rfk,4
2rfk,5
5ndv,46
5ndv,62
5ndv,56
5ndv,65
3cun,2
1vvj,51
3cun,1
5ndv,50
5ndv,60
5ndv,28
5ndv,3
5ndv,64
5ndv,36
5ndv,33
6blo,1
4a3l,6
4a3l,7
4a3l,15
4a3l,5
4a3l,10
4a3l,4
4a3l,9
4a3l,8
5t8y,1
2g8w,2
2g8w,1
4wt8,13
4wt8,15
6blo,6
6blo,11
4wt8,12
4wt8,5
4wt8,4
6blo,4
6blo,3
6blo,8
4a3l,14
4a3l,3
5ndv,72
5ndv,70
5ndv,69
5ndv,73
5ndv,63
4v4x,38
4v4x,25
4v4x,13
4v4x,17
4v4x,26
4v4x,33
4v4x,20
4v4x,18
4v4x,35
4v4x,29
4v4x,24
4v4x,28
4v4x,32
4v4x,9
4v4x,1
4v4x,2
4v4x,3
4v4x,4
4v4x,6
4v4x,7
4v4x,11
4wt8,18
4wt8,16
4wt8,9
6blo,12
4wt8,8
4wt8,19
4wt8,6
4wt8,17
4wt8,7
6blo,7
2ply,2
4wt8,63
4wt8,50
4wt8,58
4wt8,48
4wt8,54
4wt8,59
4wt8,46
4wt8,42
4wt8,56
4wt8,39
4v4x,55
4wt8,40
4v4x,51
4wt8,32
4v4x,44
4wt8,21
4v4x,39
4v4x,42
4v4x,37
5b2o,1
4v4x,40
4v4x,36
3ol9,4
4wtf,2
6dof,2
4erd,1
4wt8,64
4wt8,61
4wt8,45
3qgb,2
5b2o,4
3qgb,1
5b2o,3
5b2o,2
3ciy,3
4v4x,41
4v4x,14
4v4x,23
4v4x,16
4v4x,30
4v4x,19
4v4x,34
4v4x,27
4v4x,8
4v4x,31
4v4x,22
4v4x,15
4v4x,10
4v4x,21
4v4x,12
4v4x,5
4wt8,11
4wt8,10
6blo,9
4wt8,14
6blo,5
6blo,10
4wt8,2
6blo,2
5nrg,16
5nrg,2
5nrg,23
5nrg,24
5nrg,15
5nrg,10
5nrg,11
4v85,50
4v85,53
4v85,27
4v85,49
4v85,20
4v85,34
4v85,29
4v85,32
4v85,24
4v85,17
4v85,23
4v85,25
4v85,43
4v85,13
4v85,12
5wnt,16
5wnt,11
5wnt,13
5wnt,4
5wnt,23
5wnt,6
4a3l,1
4q9r,3
2v3c,1
1vvj,31
1vvj,44
1vvj,52
4nia,1
1vvj,38
4v85,1
4x4v,2
4a3d,12
4a3d,4
4v85,10
4a3d,15
4a3d,6
4v85,6
4a3d,3
2v3c,2
4v9h,51
4v9h,46
4v9h,28
4v9h,17
4v9h,19
4v9h,6
3mqk,5
4csf,2
2xdb,2
3mqk,2
4csf,3
3mqk,4
3g8s,3
4v85,7
4a3d,11
4a3d,13
4v85,4
4v85,2
4a3d,8
4a3d,7
4v85,5
4v85,3
4nia,3
4a3d,2
1qru,2
1qru,1
4v9h,47
4v9h,49
4v9h,57
3foz,1
4csf,4
3mqk,1
4v9h,53
4v9h,40
4v9h,43
4v9h,52
4v9h,25
4v9h,37
4v9h,41
4v9h,36
4v9h,39
4v9h,56
4v9h,42
4v9h,32
4v9h,30
4v9h,21
4v9h,27
4v9h,2
4v9h,22
4v9h,35
4v9h,13
4v9h,23
4v9h,16
4v9h,1
4v9h,3
4v9h,5
4v9h,9
2v3c,3
4v9h,58
4v9h,50
4v9h,55
4v9h,48
4v9h,44
4v9h,33
4v9h,45
4v9h,29
4v9h,20
4v9h,14
4v9h,11
4v9h,18
4v9h,4
4v9h,15
4v9h,24
4v9h,34
4v9h,38
4v9h,10
4v9h,31
4v9h,12
4v9h,8
4v9h,26
4v85,47
4v85,56
4v85,54
4v85,39
4v85,45
4v85,52
4v85,36
4v85,21
4v85,40
4v85,48
4v85,22
4v85,51
4v85,42
4v85,44
4v85,41
4v85,38
4v85,15
2qux,2
2qux,1
5elt,1
3g8s,2
3g8s,1
5elt,2
4v85,8
2ply,1
5nrg,8
5nrg,19
5nrg,20
5nrg,18
5nrg,26
5nrg,6
5nrg,12
5nrg,17
5nrg,1
4v85,55
4v85,46
4v85,35
4v85,16
4v85,26
4v85,30
4v85,18
5wzk,2
5wzk,1
5nrg,22
5nrg,7
5nrg,3
5nrg,9
5nrg,4
5nrg,21
5nrg,25
5nrg,5
5nrg,13
5nrg,14
4a3l,12
4a3l,13
4a3l,11
4a3l,2
5t8y,2
2g8w,3
4v85,33
4v85,31
4v85,37
4v85,19
4v85,28
4v85,14
4v85,11
4wt8,60
4wt8,62
4wt8,37
4wt8,29
4v4x,54
4v4x,45
4v4x,48
4wt8,25
4v4x,46
4v4x,47
4v4x,43
3ciy,1
3ciy,2
5hkc,2
5hkc,1
5c0w,3
5c0w,4
5c0w,7
5c0w,11
5c0w,1
5c0w,5
5c0w,2
5c0w,13
4v4z,3
4v4z,6
5c0w,8
5c0w,12
5c0w,6
5f98,1
5eey,1
5kl1,1
4v4s,54
4v4s,42
4v4s,36
4v4s,41
4v4s,45
4v4s,51
4v4s,52
4v4s,49
4v4s,53
4v4s,48
4v4s,40
4v4s,31
4v4s,43
4v4s,32
4v4s,23
4v4s,24
4v4s,37
4v4s,13
4v4s,19
4v4s,30
4v4s,11
4v4s,20
4v4s,5
4v4s,22
4v4s,1
4v4s,21
4v4s,25
4v4s,4
4v4s,3
4v4s,8
4v4s,10
4v4s,2
4v4s,9
4v4s,6
4n2q,1
5f98,2
2e9t,1
2e9t,3
5wnt,8
5wnt,21
5wnt,19
5wnt,9
5wnt,1
5wnt,20
1m8x,1
1g1x,2
5kl1,2
5kl1,3
4v4s,55
4v4s,50
2pxp,2
4v4s,44
4v4s,39
4v4s,47
4v4s,34
4v4s,29
4v4s,17
4v4s,18
4v4s,35
4v4s,27
4v4s,33
4v4s,16
4v4s,7
4v4s,46
2pxp,1
4v4s,38
4v4s,56
4v4s,26
5d0a,1
4lfa,21
2e9t,2
4v4s,28
4v4s,12
4v4s,15
4v4s,14
5d0a,2
1vvj,30
1vvj,49
1vvj,29
1vvj,54
1vvj,32
1vvj,53
1vvj,26
1vvj,47
1vvj,39
1vvj,36
1vvj,41
1vvj,22
1vvj,43
1vvj,28
1vvj,20
1vvj,14
1vvj,17
1vvj,21
1vvj,1
1vvj,15
6dof,3
4erd,2
5ndv,71
5ndv,76
5ndv,75
5ndv,52
5ndv,77
5ndv,78
5ndv,54
5ndv,68
5ndv,67
5ndv,74
5ndv,48
5ndv,47
5ndv,49
5ndv,40
5ndv,42
5ndv,53
5ndv,43
5ndv,55
5ndv,58
3ol9,2
3ol9,3
3ol9,1
4wt8,55
4wt8,57
4wt8,49
4wt8,53
4wt8,47
4wt8,51
4wt8,43
4wt8,34
4wt8,38
4wt8,24
4wt8,31
4wt8,52
4wt8,41
4wt8,22
4wt8,35
4wt8,36
4wt8,23
4wt8,28
4wt8,30
4v4x,49
4v4x,52
4v4x,53
4v4x,50
4wt8,20
2rfk,6
4oav,1
5ndv,61
5ndv,34
5ndv,45
5ndv,39
5ndv,29
5ndv,13
5ndv,12
5ndv,35
5ndv,15
5ndv,23
5ndv,27
5ndv,17
5ndv,6
5ndv,32
5ndv,10
5ndv,18
5ndv,5
5ndv,2
1vvj,42
1vvj,33
1vvj,45
1vvj,24
1vvj,11
1vvj,16
1vvj,2
1vvj,4
1vvj,9
1vvj,5
1vvj,7
1vvj,50
1vvj,34
1vvj,46
1vvj,55
1vvj,35
1vvj,37
1vvj,40
1vvj,27
1vvj,18
1vvj,8
1vvj,23
1vvj,13
1vvj,25
1vvj,3
1vvj,10
1vvj,19
1vvj,12
1vvj,6
4wtf,1
6dof,4
6dof,1
5v6x,2
2f8s,1
4u4n,1
3ho1,2
4wqr,21
4wqr,12
4wqr,28
4wqr,15
4wqr,10
4wqr,14
4wqr,11
4wqr,3
4wqr,2
4wqr,5
4wqr,4
3ho1,1
1rpu,1
1rpu,2
4v9h,54
4u4n,13
2nue,2
4ngd,1
1c04,6
4wqr,49
4wqr,55
4wqr,40
4wqr,47
4wqr,13
4wqr,54
4wqr,50
4wqr,23
4wqr,43
4wqr,24
4wqr,26
4wqr,30
4wqr,36
4wqr,22
4wqr,46
4wqr,37
4wqr,8
4wqr,33
4wqr,45
4wqr,31
4a3d,5
4v85,9
4a3d,10
4x4v,1
4a3d,9
4a3d,14
4nia,4
4nia,2
4a3d,1
4u4n,43
4u4n,2
4u4n,19
4u4n,34
4u4n,35
4u4n,38
4u4n,28
4u4n,42
3po3,6
4u4n,40
4q9r,1
4q9r,2
4u4n,22
4u4n,21
1c04,5
1c04,1
4wqr,53
4wqr,48
4wqr,41
4wqr,16
4wqr,32
4wqr,44
4wqr,34
4wqr,42
4wqr,51
4wqr,25
4wqr,39
4wqr,52
4wqr,38
4wqr,17
4wqr,27
4wqr,1
4wqr,29
4wqr,19
4wqr,35
4wqr,20
4wqr,18
4wqr,9
4wqr,7
4wqr,6
4u4n,36
4u4n,16
4u4n,5
4u4n,12
4u4n,8
4u4n,7
4u4n,3
4u4n,18
4u4n,9
5kk5,4
5j8b,39
5j8b,33
5j8b,40
2f8t,2
5j8b,35
6fpq,2
6fpq,1
5j8b,37
1yij,18
1yij,7
4w2f,55
5vp2,51
5vp2,52
4w2f,54
4w2f,41
4w2f,51
5vp2,53
4w2f,44
4w2f,36
4w2f,50
4w2f,52
5vp2,50
5vp2,33
4w2f,38
4w2f,46
4w2f,43
5vp2,34
4w2f,42
4w2f,45
4w2f,30
5vp2,45
4w2f,39
5vp2,47
5vp2,36
4w2f,22
5vp2,49
4w2f,34
5vp2,37
4w2f,14
5vp2,32
4w2f,3
5vp2,11
5vp2,9
5vp2,4
5vp2,5
5j8b,38
5j8b,34
5j8b,36
5kk5,2
5kk5,3
5vp2,2
5vp2,1
2f8t,1
5kk5,1
5j8b,32
5j8b,31
5j8b,48
4m7d,4
4un3,3
4lfa,18
4lfa,20
4lfa,16
4lfa,12
4lfa,8
4lfa,6
4lfa,9
4lfa,17
4lfa,10
4lfa,2
4lfa,3
4un3,1
1g1x,5
1g1x,1
1g1x,3
1g1x,4
5eey,2
2zjr,21
2zjr,22
2zjr,24
2zjr,18
2zjr,12
2zjr,9
2zjr,28
2zjr,5
2zjr,6
2zjr,3
2zjr,25
2zjr,29
2zjr,26
2zjr,17
2zjr,27
2zjr,16
5c0w,10
4lfa,5
4oav,2
2zjr,30
2zjr,10
2zjr,19
2zjr,15
2zjr,20
2zjr,23
2zjr,2
2zjr,1
2zjr,7
3iem,2
2fz2,2
3iem,1
2fz2,1
5c0w,9
5wnt,17
5wnt,14
5wnt,22
5wnt,5
5wnt,15
5wnt,18
5wnt,7
5wnt,2
1m8x,3
2zjr,4
2zjr,11
2zjr,8
2zjr,13
2zjr,14
5wnt,12
5wnt,3
5wnt,10
2rfk,3
2rfk,2
4lfa,14
4lfa,4
4lfa,7
4lfa,19
4un3,2
2rfk,1
4un3,4
4lfa,15
4lfa,13
4lfa,11
4lfa,1
3ho1,3
4u4n,20
4u4n,6
4u4n,4
4u4n,17
4u4n,15
1c04,2
4ngd,2
2nue,1
1c04,4
1c04,3
4u4n,26
4u4n,29
4u4n,33
4u4n,30
4u4n,31
4u4n,39
4u4n,27
4u4n,11
4u4n,14
4u4n,24
4u4n,10
4u4n,25
4u4n,23
4v9c,21
4v9c,35
4v9c,32
4v9c,26
4v9c,29
4v9c,34
4v9c,4
2iy5,3
4v4a,43
4v4a,37
4v4a,17
4v4a,29
4v4a,26
4v4a,16
4v4a,32
4v4a,28
4v4a,18
4v4a,31
4v4a,27
4v4a,14
4v4a,7
4v4a,4
6c6k,2
4v9c,8
4v9c,13
4v9c,5
4v9c,6
4v9c,19
4v9c,7
4v4a,53
6c6k,3
6c6k,1
4v9c,55
2y8w,1
4v9c,54
4v9c,39
4v9c,48
4v9c,47
4v9c,43
4v9c,44
4v9c,15
4v9c,38
4v9c,33
4v9c,36
4v9c,18
4v9c,2
4v9c,31
4v9c,42
4v9c,27
4v9c,17
4v9c,12
4v9c,20
4v9c,10
4v9c,22
4v9c,1
4v9c,9
4v9c,14
4v9c,3
4v9c,11
4v9c,16
2iy5,1
2iy5,2
4v4a,51
4v4a,38
4v4a,46
4v4a,40
4v4a,34
4v4a,33
4v4a,25
4v4a,10
4v4a,36
4v4a,19
4v4a,35
4v4a,9
4v4a,30
4v4a,22
4v4a,20
4v4a,23
4v4a,12
4v4a,8
4v4a,2
4v4a,11
4v4a,3
4v4a,6
4v4a,5
4v4a,15
4v4a,1
6dp5,2
4v4a,47
4v4a,50
4u6f,80
4u6f,59
4u6f,61
4u6f,34
4u6f,57
4u6f,42
4u6f,64
4u6f,58
4u6f,48
4u6f,50
4u6f,17
4u6f,21
4u6f,9
4u6f,5
4u6f,30
4u6f,3
4u6f,14
2c4r,1
4u6f,8
4u6f,11
4ji3,18
4ji3,15
4ji3,10
4ji3,16
4ji3,20
4ji3,14
4ji3,6
4ji3,19
4v7p,53
4pqu,2
4v7p,52
4v7p,33
4v7p,17
4v7p,42
4v7p,34
4v7p,24
4v7p,54
4v7p,43
4ylp,6
4v7p,3
4v7p,23
4v7p,9
4v7p,40
4v7p,14
4v7p,7
4v7p,15
4v7p,25
4v7p,2
5gmg,1
2q66,2
1f7y,1
2q66,1
5elx,1
5elx,2
5dox,41
5dox,28
5dox,45
5dox,11
5dox,1
5dox,30
5dox,15
5dox,12
5dox,20
5dox,18
5dox,3
5dox,8
5dox,4
5dox,9
3pkm,1
5dox,27
5dox,25
5dox,33
5dox,13
5dox,19
5dox,22
5dox,5
3pkm,2
5dox,23
5tga,80
5fdv,54
5fdv,46
5tga,59
5fdv,48
5fdv,43
5fdv,44
5fdv,49
5tga,49
5tga,53
5tga,63
5fdv,42
5fdv,41
5tga,64
5tga,50
5fdv,45
5tga,74
5tga,79
5tga,69
5tga,61
5tga,66
5tga,57
5tga,45
5fdv,36
5fdv,34
5tga,37
5tga,41
5tga,32
5tga,26
5tga,46
5tga,39
5fdv,29
5tga,28
5fdv,24
5fdv,13
5fdv,9
5fdv,12
5fdv,23
5fdv,3
5tga,5
3s1m,1
1ibk,19
1laj,1
1ibk,16
1ibk,22
1ibk,14
1ibk,2
1ibk,3
1ibk,11
1ibk,8
1ibk,5
4ji3,12
4ji3,5
4ji3,13
4ji3,3
4ji3,8
4ji3,7
4v7p,37
4v7p,55
4v7p,48
4v7p,44
4v7p,36
4v7p,41
4v7p,50
4v7p,49
4v7p,18
4v7p,22
4v7p,6
4v7p,26
4v7p,10
4pqu,1
1laj,2
4v7p,21
4ylp,5
4ylp,4
4v7p,11
4v7p,12
4v7p,4
4v7p,1
4ylp,2
5wis,12
5wis,13
5wis,10
5wis,11
5wis,4
5wis,17
5wis,14
5c4x,7
4lel,24
4lel,7
4lel,17
4lel,11
4lel,6
4lel,9
4lel,2
4lel,10
4v8i,6
4v8i,3
2hhh,20
4v8i,2
2hhh,19
2hhh,15
2hhh,11
2hhh,5
2hhh,16
2hhh,8
2hhh,14
2hhh,2
2hhh,3
4v95,10
4v8i,53
1av6,1
4v8i,47
4v8i,39
4v8i,36
4v8i,29
4v8i,15
4v8i,14
4v8i,12
4v8i,7
4ngf,1
4v8i,16
4v8i,11
1av6,2
4v8i,46
4v8i,45
4v8i,44
4v8i,37
4v8i,33
4v8i,32
4v8i,30
4v8i,35
4v8i,42
4v8i,31
4v8i,26
4v8i,19
4v8i,28
4v8i,21
4v8i,13
4v8i,10
4v95,49
4v9i,36
4v9i,1
4v9i,30
4v9i,32
4v95,46
4v9i,27
4v9i,22
4v9i,18
4v95,34
4v95,16
4v9i,3
4v9i,11
4v95,15
4v95,31
4v9i,29
4v9i,5
4v9i,4
4v95,13
4v95,25
4v95,18
4v9i,10
4v95,26
4v9i,16
4v95,24
4v95,35
4v95,21
4v95,11
4v95,29
4v95,6
4v95,19
4v95,27
4v95,7
4v8i,51
4v95,4
4v95,3
4v95,28
4v8i,52
4v8i,50
4v8i,48
4v8i,49
4v8i,41
4v8i,34
4v8i,27
4v8i,38
4v8i,25
4v8i,18
4v8i,40
4v8i,43
4v8i,24
4v8i,20
4v8i,23
4v8i,22
4ngf,2
4v8i,17
1h38,4
1h38,2
4krf,2
1h38,1
4b3s,23
4b3s,20
4b3s,17
3pio,25
3pio,22
3pio,21
3pio,28
3pio,9
3pio,27
3pio,23
3pio,26
3pio,17
3pio,19
3pio,13
3pio,30
3pio,24
3pio,15
3pio,8
3pio,12
3pio,7
3pio,10
3pio,14
3pio,4
4b3s,21
4b3s,22
4b3s,18
4b3s,16
4b3s,19
3pio,29
3pio,11
3pio,16
3pio,6
3pio,18
3pio,5
3pio,20
3pio,1
3pio,2
4v8i,8
4v8i,9
1h38,3
4b3s,6
4b3s,8
4b3s,10
4b3s,4
4b3s,11
4b3s,13
4b3s,3
4b3s,12
4b3s,2
5do4,1
5do4,3
3ow2,9
3ow2,25
3ow2,13
3ow2,18
3ow2,27
3ow2,26
3ow2,8
3ow2,17
3ow2,22
3ow2,23
3ow2,24
3ow2,3
3ow2,21
3ow2,12
3ow2,15
3ow2,14
3ow2,1
3ow2,7
2r8s,3
3pio,3
4krf,1
5do4,2
3ow2,19
3ow2,2
3ow2,4
3ow2,16
3ow2,11
3ow2,5
3ow2,10
2r8s,1
2r8s,2
4b3s,14
4b3s,5
4b3s,15
4b3s,1
4b3s,7
4b3s,9
3ow2,28
3ow2,29
3ow2,20
3ow2,30
3ow2,6
2bny,2
2bny,1
5dc3,39
5dc3,32
5dc3,29
5dc3,28
5dc3,45
5dc3,42
5dc3,38
5dc3,36
5dc3,58
5dc3,4
5dc3,8
5dc3,50
5wis,24
4pmw,2
5wis,20
5wis,16
5wis,3
5wis,6
3ucu,2
3ucu,3
3ucu,1
4hor,1
5tga,70
5tga,31
5tga,62
5fdv,32
5tga,56
5tga,36
5tga,48
5fdv,28
5tga,40
5tga,33
5fdv,20
5fdv,15
5fdv,25
5tga,34
5fdv,27
5tga,42
5fdv,10
5fdv,1
5fdv,30
5fdv,17
5fdv,21
5fdv,14
5fdv,16
5fdv,7
5fdv,6
5fdv,8
5fdv,2
5fdv,5
5fdv,4
5tga,6
5fdv,18
5tga,14
5fdv,22
5tga,18
5fdv,19
4tv0,2
5tga,21
5tga,23
5tga,13
5tga,3
4tv0,1
5tga,16
4u6f,76
4u6f,65
4u6f,82
4u6f,70
4u6f,68
4u6f,77
4u6f,56
4u6f,66
4u6f,78
4u6f,44
4u6f,72
4u6f,71
4u6f,40
4u6f,47
4u6f,45
4u6f,35
4u6f,55
4u6f,60
4u6f,63
4u6f,52
4u6f,53
4u6f,38
4u6f,36
4u6f,29
4u6f,51
4u6f,31
4u6f,6
4u6f,22
4u6f,15
4u6f,25
4u6f,12
4u6f,16
4u6f,2
4u6f,10
4u6f,7
5dox,10
5dox,16
5dox,21
5dox,6
5tga,68
5tga,75
5fdv,26
5tga,19
5tga,10
5fdv,11
5tga,11
5tga,20
5tga,17
5tga,22
5tga,15
5tga,9
5tga,8
5tga,7
5tga,2
5wis,5
5tga,85
5wis,18
4hor,2
5c4x,12
5c4x,4
5c4x,9
1zdh,2
1zdh,1
4u6f,83
4u6f,75
4u6f,81
4u6f,84
4u6f,37
4u6f,79
4u6f,74
4u6f,67
4u6f,73
4u6f,39
4u6f,69
4u6f,43
4u6f,54
4u6f,49
5wis,19
5wis,1
5wis,2
5wis,8
5wis,9
5tga,84
5wis,15
5wis,7
4v4a,49
4v4a,52
4v4a,45
4v4a,48
4v4a,41
4v4a,44
4v4a,42
4v4a,39
4v4a,21
4v4a,13
4v4a,24
5c4x,15
5c4x,5
5c4x,14
5c4x,13
5c4x,6
5c4x,11
5gio,4
5c4x,3
5gio,3
4ylp,1
5gmg,2
4ylp,3
3hjy,5
1hnw,1
3s1m,6
3s1m,5
5zq1,2
5zq1,1
2qa4,17
3s1m,4
2qa4,16
3s1m,3
3s1m,2
6dp5,3
2ja7,6
2ja7,12
2ja7,13
2ja7,1
2ja7,4
4lel,55
4lel,50
4lel,51
4lel,48
4lel,52
4lel,53
4b3g,1
2ja7,15
2ja7,14
2ja7,10
3olb,1
2ja7,5
1il2,1
1il2,2
4b3g,2
4lel,56
3olb,2
3nl0,1
5dc3,56
5dc3,80
5dc3,78
5dc3,77
5dc3,71
5dc3,75
5dc3,65
5dc3,69
5dc3,67
5dc3,68
5dar,1
5dc3,61
5dc3,64
5dc3,60
5dc3,62
5dc3,63
5dc3,52
5c4x,1
5dc3,13
5dc3,23
5dc3,17
5dc3,46
5dc3,20
5wis,51
5wis,53
5wis,52
5wis,25
5wis,35
5wis,37
5wis,38
5wis,30
5wis,42
5wis,49
5wis,41
4pmw,1
5dc3,16
5dc3,11
5dc3,26
5wis,54
5dc3,83
5dc3,82
5dc3,85
5dc3,57
5ud5,1
5ud5,2
5gio,5
5c4x,10
5gio,2
5c4x,8
5gio,1
5c4x,2
3olb,3
4lel,15
2hhh,4
4v9i,58
4v9i,57
4v9i,42
4v9i,35
4v9i,38
4v9i,40
4v9i,39
4v9i,48
4v9i,52
4v9i,44
4v95,40
4v9i,34
4v9i,54
4v95,41
4v9i,28
4v9i,33
4v9i,45
4v9i,31
4v95,53
4v95,52
4v9i,12
4v95,48
4v9i,26
4v9i,21
4v95,50
4v95,22
4v95,36
4v9i,13
4v9i,19
4v9i,6
4v95,43
4v9i,8
4v95,8
4v95,37
4v95,17
4v95,23
4v95,20
2ja7,11
2ja7,3
2ja7,2
3nl0,3
4lel,42
4lel,22
4lel,43
4lel,30
4lel,25
4lel,44
4lel,18
4lel,46
4lel,28
4lel,21
4lel,31
4lel,26
4lel,32
4lel,54
4lel,49
4lel,47
4lel,45
4lel,27
4lel,36
4lel,29
4lel,23
4lel,38
4lel,39
4lel,37
4lel,33
4lel,34
4lel,41
4lel,20
3nl0,2
4lel,35
4lel,40
4lel,19
5xh6,4
5xh6,1
5wzh,2
5j8a,54
5j8a,48
5j8a,45
5j8a,21
5j8a,23
3p49,2
5j8a,20
5j8a,39
5j8a,35
4v9a,42
4v9a,47
4v9a,37
4v9a,30
4v9a,36
4v9a,18
4v9a,39
4v9a,27
4v9a,22
4v9a,4
4v9a,20
4v9a,25
4v9a,16
1q86,16
1q86,30
1q86,11
1q86,4
1q86,26
1q86,20
1q86,21
1q86,28
1q86,14
1q86,13
1q86,7
1q86,1
1q86,6
4p70,28
4p70,29
4p70,36
4p70,33
4p70,38
4p70,48
4p70,37
4p70,26
4p70,30
4p70,19
5wnq,21
5wzh,1
5j8a,49
5j8a,44
5j8a,51
5xh6,2
4p70,25
4p70,7
4p70,3
3nnh,2
3nnh,1
4wzd,21
4wzd,13
4wzd,16
2bgg,1
4fvu,3
4wzd,23
4wzd,2
4wzd,4
4wzd,1
2bgg,2
4k4v,2
4a3m,7
4a3m,4
4a3m,13
4a3m,12
4a3m,10
4a3m,3
4a3m,2
4wzd,39
4v7u,19
4v7u,2
4v7u,1
4v7u,17
4v7u,11
3lwv,1
4wzd,36
4v7u,5
4v7u,14
3lwv,5
3lwv,2
3lwv,4
4k4v,1
5wt3,1
5wt3,2
6du4,1
4a3m,8
5gin,1
2j0q,5
4fvu,2
4fvu,1
3hvr,3
3ktw,1
3ktw,2
4v7u,8
4v7u,23
4v7u,18
4v7u,20
4v7u,10
4v7u,3
4wzd,50
4wzd,11
4wzd,7
4wzd,9
4wzd,15
4wzd,12
4wzd,3
4wzd,17
5gin,4
5gin,5
2j0q,1
2j0q,2
4u4z,83
4u3u,17
6msf,1
3nvk,3
3k5q,1
4tuc,22
4tuc,17
4ji7,5
3ccq,30
3ccq,20
3ccq,31
3ccq,21
3ccq,28
3ccq,14
4wzo,2
4wzo,1
4u3u,75
4u3u,78
4u3u,76
4u3u,77
4u3u,72
4u3u,73
4u3u,68
4u3u,69
4u3u,70
4u3u,66
4u3u,64
4u3u,71
4u3u,65
4u3u,62
4u3u,59
4u3u,57
4u3u,56
4u3u,52
4u3u,53
4u3u,51
4u3u,48
4u3u,47
4u3u,40
4u3u,50
4u3u,36
4u3u,28
4u3u,31
4u3u,27
4u3u,26
4u3u,18
4u3u,21
4u3u,25
4u3u,22
4u3u,24
4tuc,27
4tuc,7
4tuc,9
4tuc,40
5elr,1
3ccq,9
3ccq,15
3ccq,16
3ccq,13
3ccq,17
3ccq,8
3ccq,1
3ccq,4
3ccq,2
4v7y,2
4v7y,48
3ola,5
3ola,2
3ola,4
4v7y,49
4v7y,51
4v7y,3
4v7y,50
4v7y,1
3nvk,5
3nvk,1
4a3e,11
4a3e,13
4wzo,22
4wzo,23
4wzo,14
4u3u,84
4u3u,15
6msf,2
6msf,3
3nvk,4
3nvk,2
4tuc,35
3ccq,11
3ccq,10
3ccq,3
3ccq,6
3ccq,5
3ccq,12
3ccq,7
3ccq,18
5el5,20
5el5,49
5el5,55
5el5,26
5el5,27
